archivo_fasta,metodo,repeticion,threads,schedule,longitud_A,longitud_B,match,mismatch,gap,tiempo_init_ms,tiempo_llenado_ms,tiempo_traceback_ms,tiempo_total_ms,puntuacion
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,61.9739,101.2562,2.4423,165.6724,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,45.6306,74.3261,2.4410,122.3978,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,45.4134,76.5190,2.4457,124.3780,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,46.2666,74.5297,2.4268,123.2231,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,45.3666,73.4369,2.4478,121.2513,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,46.0135,76.8129,2.4326,125.2590,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,45.5700,72.8449,2.4320,120.8470,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,45.8661,78.3332,2.4264,126.6257,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,56.3461,91.1417,2.9561,150.4440,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,55.7861,147.6177,1.4231,204.8269,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,68.6588,167.4078,1.1079,237.1745,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,66.3016,99.5538,3.1870,169.0424,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,62.0404,98.2331,2.6480,162.9215,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,45.3539,73.2412,2.4467,121.0418,6968
datos/dna_4k.fasta,bloques,1,8,"static,1",4097,4097,2,-1,-2,56.7490,89.6687,2.9432,149.3609,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,56.6987,144.1341,1.0096,201.8423,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,22.8326,65.4044,1.0163,89.2533,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,22.7329,65.3293,1.0137,89.0758,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,22.6952,65.3428,1.0113,89.0493,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,22.6685,65.2811,1.0157,88.9652,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,22.6911,65.2611,1.0225,88.9748,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,26.4684,79.7469,1.2038,107.4191,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,67.8078,155.5870,1.0766,224.4714,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,24.0644,78.2601,1.0911,103.4156,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,23.9608,69.5064,1.0743,94.5416,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,24.0598,69.3954,1.0762,94.5314,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,24.2418,69.3913,1.0788,94.7118,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,24.0861,69.5023,1.0796,94.6680,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,24.0611,69.4702,1.0693,94.6005,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,24.2084,72.5847,1.0722,97.8653,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,65.7649,179.4311,1.3766,246.5726,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,31.6428,101.3338,1.3791,134.3557,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2292,93.2925,1.3767,126.8984,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2353,93.4297,1.3817,127.0467,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2981,93.1950,1.4079,126.9010,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2690,98.5557,1.3804,132.2051,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2676,93.2541,1.3788,126.9005,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3899,93.1963,1.3753,126.9615,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3224,93.3049,1.3836,127.0109,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.4100,93.1332,1.3885,126.9318,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3327,93.1858,1.3785,126.8970,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3259,93.1032,1.3776,126.8067,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2493,93.2543,1.3908,126.8944,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3574,93.1045,1.3849,126.8468,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3091,93.0162,1.3778,126.7032,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2561,93.2447,1.3760,126.8769,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3242,93.5087,1.3886,127.2215,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3022,93.1561,1.4076,126.8659,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3638,93.2829,1.3775,127.0242,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2782,93.2253,1.3736,126.8770,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2664,93.2133,1.3733,126.8530,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.4608,93.0755,1.3821,126.9185,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2715,93.5413,1.4006,127.2134,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.4859,93.1087,1.3819,126.9764,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2868,93.2328,1.3812,126.9008,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2975,96.4617,1.3713,130.1305,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2968,93.3760,1.3918,127.0646,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.4012,94.4221,1.4020,128.2253,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2930,97.2257,1.3796,130.8983,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3973,93.4668,1.3833,127.2474,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3146,93.7841,1.3882,127.4869,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.4602,93.2511,1.3739,127.0852,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.2694,93.0152,1.3718,126.6564,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.4076,93.1478,1.3883,126.9437,6968
datos/dna_4k.fasta,bloques,1,2,dynamic,4097,4097,2,-1,-2,32.3361,93.1714,1.3956,126.9031,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,32.4213,49.7719,1.4000,83.5933,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,70.6827,118.7629,2.0590,191.5045,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.2645,75.9865,2.0119,127.2629,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.2698,76.2365,2.0472,127.5535,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.3137,76.0619,2.0382,127.4138,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.1678,76.0461,2.0161,127.2301,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.2905,82.8285,2.0411,134.1601,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.1835,77.4626,2.0278,128.6740,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.3702,102.8543,2.6081,154.8325,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.2651,76.2282,2.0592,127.5525,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,67.1524,102.7323,2.0490,171.9337,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.7946,75.8951,2.0427,127.7324,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.5889,77.8767,2.0337,129.4994,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,49.5791,75.9922,2.0452,127.6166,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,61.8181,102.8088,4.3836,169.0104,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,35.1770,54.4068,1.4920,91.0758,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,35.2774,55.8541,1.5074,92.6390,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,60.7610,96.3301,2.5229,159.6140,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,61.3409,100.0134,2.5833,163.9376,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,61.9041,95.0276,2.5205,159.4522,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,46.2954,71.3826,1.9292,119.6073,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.5180,110.7344,2.3618,169.6142,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,43.6028,67.0382,1.8064,112.4474,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,43.5578,67.1890,1.8016,112.5484,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.4552,87.7299,2.3267,146.5118,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,61.8614,95.7089,2.5119,160.0823,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,57.0443,89.5412,2.3572,148.9427,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.9345,94.4319,4.0858,155.4522,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,29.3714,46.8249,1.2920,77.4882,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.2663,87.9874,2.3106,146.5642,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,61.4370,95.2352,2.4936,159.1658,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,61.0977,94.9842,2.4914,158.5733,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,62.0241,95.3594,2.5170,159.9006,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,62.0736,101.2965,2.5729,165.9429,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,61.9848,95.1472,2.4974,159.6294,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,57.5171,87.7751,2.3155,147.6078,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,57.3888,87.7587,2.2939,147.4414,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.2639,87.9533,2.3205,146.5377,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,57.0110,88.5093,2.3018,147.8221,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.4376,96.0801,2.3421,154.8598,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,62.0545,95.7359,2.5130,160.3033,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.9910,88.1190,2.3470,147.4570,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.9149,87.8627,2.2919,147.0695,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,57.0047,97.3286,2.3565,156.6897,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,43.2792,67.3780,1.8209,112.4782,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,43.3644,67.0966,1.8116,112.2726,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,43.3763,67.1411,1.7862,112.3036,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.3463,87.6097,2.3163,146.2723,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,57.0419,88.3609,2.3428,147.7456,6968
datos/dna_4k.fasta,bloques,1,4,dynamic,4097,4097,2,-1,-2,56.8467,87.9070,2.3283,147.0821,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.0415,97.8840,2.9600,157.8855,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.6496,92.1933,2.9600,151.8030,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,43.8675,72.7399,2.3126,118.9201,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,43.6284,72.2160,2.3102,118.1546,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,43.5490,70.0768,2.2954,115.9213,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,43.3717,70.7652,2.3332,116.4701,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,52.8352,88.0892,2.7719,143.6963,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,52.5752,86.1888,2.7434,141.5073,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,52.7866,91.2108,2.7489,146.7464,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,52.0973,88.9186,2.7722,143.7881,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,52.5963,86.1706,2.7532,141.5202,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,61.7713,99.3476,3.1966,164.3155,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,45.9425,76.7092,2.4325,125.0842,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,46.1609,75.5491,2.4308,124.1409,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.4524,93.4491,2.9484,153.8498,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.5549,95.8448,2.9758,156.3755,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.7565,92.7016,2.9601,152.4181,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.3517,93.4654,2.9562,153.7733,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.4886,95.7349,2.9498,155.1733,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.0689,93.5426,2.9398,153.5513,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,59.7423,93.8716,2.9564,156.5703,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.6904,92.1875,2.9416,151.8195,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.9604,95.5567,2.9573,155.4744,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.1647,95.1321,2.9535,154.2502,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,55.9496,93.1587,2.9120,152.0203,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.1987,94.3431,2.9599,153.5017,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.6885,94.0719,2.9487,153.7092,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,55.8258,93.7220,2.9465,152.4943,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.1165,92.1846,2.9434,152.2445,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.5290,94.2313,2.9721,153.7324,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.6300,94.7343,2.9582,154.3225,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.3633,96.9326,2.9644,156.2604,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.8834,96.5561,2.9682,156.4077,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,62.5256,92.2036,3.1313,157.8605,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.7440,93.7253,2.9623,153.4316,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.6589,93.2213,2.9608,152.8410,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,55.8247,94.2827,2.9576,153.0651,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.3033,93.3100,2.9808,153.5942,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.6086,94.2636,2.9556,153.8278,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.1903,93.7468,2.9799,153.9171,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.8228,94.2886,2.9586,154.0700,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,57.3543,92.7114,2.9594,153.0251,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.1996,92.9697,2.9644,152.1336,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.8526,92.6660,2.9646,152.4832,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,59.4931,100.4659,2.2847,162.2437,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.5003,91.5973,2.9581,151.0557,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.9489,92.5265,2.9474,152.4229,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.8701,92.5622,2.9425,152.3748,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,56.5024,98.4707,2.9620,157.9351,6968
datos/dna_4k.fasta,bloques,1,6,dynamic,4097,4097,2,-1,-2,60.5161,92.7450,2.9529,156.2139,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,57.0573,146.0533,1.1648,204.2754,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,20.0893,33.6626,1.1681,54.9200,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,40.5074,77.2717,2.4409,120.2201,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,46.0455,78.3247,2.4228,126.7930,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,45.8782,76.0387,2.4215,124.3385,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,45.7524,75.8124,2.4326,123.9975,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,46.0237,74.9475,2.4434,123.4145,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,61.9992,101.4119,3.1837,166.5947,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,45.9908,75.7358,2.4406,124.1673,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,46.3505,75.7271,2.4462,124.5237,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,57.1297,91.9566,2.9519,152.0383,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.2425,94.0538,2.9554,153.2517,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,57.1308,93.2241,2.9635,153.3184,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.6505,97.9836,2.9651,157.5993,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.3066,95.1111,2.9573,154.3751,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,57.2277,94.5440,2.9581,154.7298,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.9892,93.3495,2.9567,153.2954,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.5573,92.0896,2.9477,151.5946,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.6747,91.9474,2.9398,151.5619,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.0931,93.8066,2.9730,152.8727,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.1849,92.7903,2.9704,151.9456,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.2404,91.6794,2.9447,150.8645,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,57.1928,94.7461,3.2047,155.1436,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.4839,93.2642,2.9574,152.7056,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.1097,93.0037,2.9801,152.0935,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.6609,90.6214,3.0445,150.3268,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.4104,97.5916,2.9699,156.9719,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,53.0748,89.7426,2.7595,145.5769,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,53.2580,92.5063,2.7777,148.5420,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,51.8651,87.0045,2.7509,141.6206,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,52.3087,86.6967,2.7510,141.7564,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,52.7809,88.4009,2.7797,143.9615,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,51.8882,84.0821,2.7568,138.7271,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,51.9958,85.0454,2.7544,139.7956,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,24.4915,40.3797,1.3961,66.2674,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,25.0061,39.3751,1.3852,65.7664,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,24.8111,40.0107,1.3837,66.2055,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,64.1161,100.3999,3.1764,167.6923,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,61.4191,101.7187,2.7612,165.8990,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,46.1154,140.3426,1.5319,187.9899,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,26.0759,43.7461,1.4836,71.3056,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,26.4440,43.9834,1.4808,71.9082,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,26.5340,43.3191,1.4786,71.3317,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,60.8017,101.3375,3.1981,165.3374,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,61.2682,102.6286,3.1948,167.0916,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,61.8079,100.4216,2.4307,164.6602,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,46.4541,76.0679,2.4254,124.9474,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,46.2597,74.7411,2.4311,123.4318,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,45.6431,74.7130,2.4289,122.7850,6968
datos/dna_4k.fasta,bloques,1,8,dynamic,4097,4097,2,-1,-2,56.2584,93.0074,2.9595,152.2253,6968
datos/dna_4k.fasta,bloques,1,2,guided,4097,4097,2,-1,-2,25.5668,74.5573,1.1443,101.2685,6968
datos/dna_4k.fasta,bloques,1,2,guided,4097,4097,2,-1,-2,25.8303,74.4585,1.1427,101.4315,6968
datos/dna_4k.fasta,bloques,1,2,guided,4097,4097,2,-1,-2,25.9031,74.3644,1.1404,101.4079,6968
datos/dna_4k.fasta,bloques,1,2,guided,4097,4097,2,-1,-2,25.7919,74.3634,1.1336,101.2888,6968
datos/dna_4k.fasta,bloques,1,2,guided,4097,4097,2,-1,-2,25.8032,74.3918,1.1655,101.3605,6968
